Time,"symbol",last_ask,last_bid,avg_spread
2026-08-06 02:53:00.000000000,"GC\Z26",4313,4312.7,0.3689440993788811
2026-08-06 02:52:00.000000000,"GC\U26",4265,4264.3,0.530279898218861
2026-08-06 02:52:00.000000000,"GC\Z26",4311.9,4311.4,0.3969178082191945
2026-08-06 02:51:00.000000000,"GC\Z26",4313.5,4313.1,0.3613935969867961
2026-08-06 02:50:00.000000000,"GC\V26",4282,4281.5,0.48712871287130155
2026-08-06 02:50:00.000000000,"GC\Z26",4313.6,4313.2,0.38712871287131145
2026-08-06 02:49:00.000000000,"GC\Z26",4313,4312.6,0.35425400739829416
2026-08-06 02:48:00.000000000,"GC\V26",4283.9,4283.4,0.46152866242036733
2026-08-06 02:48:00.000000000,"GC\U26",4268.6,4268,0.5333333333333238
2026-08-06 02:48:00.000000000,"GC\Z26",4315.5,4315.1,0.36129870129868924
2026-08-06 02:47:00.000000000,"GC\V26",4284.4,4283.9,0.45456204379565013
2026-08-06 02:47:00.000000000,"GC\Z26",4315.9,4315.5,0.35675430643698836
2026-08-06 02:46:00.000000000,"GC\V26",4284.7,4284.3,0.5266609880749374
2026-08-06 02:46:00.000000000,"GC\Z26",4316.2,4315.9,0.362808510638257
2026-08-06 02:45:00.000000000,"GC\V26",4284.1,4283.5,0.5576007326007647
2026-08-06 02:45:00.000000000,"GC\Z26",4315.6,4315.2,0.35769944341373283
2026-08-06 02:44:00.000000000,"GC\V26",4282.3,4281.8,0.5857894736841097
2026-08-06 02:44:00.000000000,"GC\Z26",4313.8,4313.5,0.3889192886455754
2026-08-06 02:43:00.000000000,"GC\Z26",4312.2,4311.9,0.34569377990428773
2026-08-06 02:42:00.000000000,"GC\V26",4279.3,4278.7,0.48536458333332416
2026-08-06 02:42:00.000000000,"GC\Z26",4310.8,4310.4,0.3556824078878995
2026-08-06 02:41:00.000000000,"GC\V26",4278,4277.6,0.4266826923076967
2026-08-06 02:41:00.000000000,"GC\Z26",4309.5,4309.2,0.3281990521327086
2026-08-06 02:40:00.000000000,"GC\V26",4280.9,4280.5,0.4361788617886205
2026-08-06 02:40:00.000000000,"GC\U26",4265.7,4265.3,0.43578732106340284
2026-08-06 02:40:00.000000000,"GC\Q26",4254.5,4254,0.5362903225806488
2026-08-06 02:40:00.000000000,"GC\Z26",4312.5,4312.2,0.33554687500003944
2026-08-06 02:39:00.000000000,"GC\Z26",4312.1,4311.8,0.3439226519336162
2026-08-06 02:38:00.000000000,"GC\V26",4280.4,4280,0.4310769230769214
2026-08-06 02:38:00.000000000,"GC\U26",4265.2,4264.8,0.4318952234206264
2026-08-06 02:38:00.000000000,"GC\Z26",4312,4311.7,0.33416789396174806
2026-08-06 02:37:00.000000000,"GC\V26",4280.5,4280,0.4553990610328564
2026-08-06 02:37:00.000000000,"GC\U26",4265.3,4264.8,0.45494117647054416
2026-08-06 02:37:00.000000000,"GC\Z26",4312.1,4311.7,0.35827740492173604
2026-08-06 02:36:00.000000000,"GC\V26",4282.6,4282.3,0.4356778797145877
2026-08-06 02:36:00.000000000,"GC\U26",4267.4,4267.1,0.4374100719423726
2026-08-06 02:36:00.000000000,"GC\Z26",4314.2,4313.9,0.3441520467836092
2026-08-06 02:35:00.000000000,"GC\V26",4282.2,4281.9,0.40656028368794034
2026-08-06 02:35:00.000000000,"GC\Z26",4313.8,4313.6,0.30917431192655653
2026-08-06 02:34:00.000000000,"GC\V26",4282.4,4282,0.4736263736263826
2026-08-06 02:34:00.000000000,"GC\Z26",4314,4313.7,0.3771844660194188
2026-08-06 02:33:00.000000000,"GC\V26",4283.9,4283.4,0.4312500000000313
2026-08-06 02:32:00.000000000,"GC\Z26",4314.4,4314,0.34261306532656605
2026-08-06 02:31:00.000000000,"GC\V26",4282.7,4282.3,0.4178147268408305
2026-08-06 02:31:00.000000000,"GC\Z26",4314.3,4314,0.3258741258740426
2026-08-06 02:30:00.000000000,"GC\Z26",4316.6,4316.3,0.33182989690718134
2026-08-06 02:29:00.000000000,"GC\V26",4283.6,4283.2,0.46836628511969103
2026-08-06 02:29:00.000000000,"GC\Z26",4315.2,4314.9,0.36881496881495196
2026-08-06 02:28:00.000000000,"GC\Z26",4315.9,4315.5,0.37861842105260285
2026-08-06 02:27:00.000000000,"GC\V26",4284.8,4284.3,0.46975945017180976
2026-08-06 02:27:00.000000000,"GC\Z26",4316.4,4316,0.3715265866208629
2026-08-06 02:26:00.000000000,"GC\V26",4284.1,4283.6,0.46074646074651926
2026-08-06 02:26:00.000000000,"GC\U26",4268.9,4268.3,0.5551905387647676
2026-08-06 02:26:00.000000000,"GC\Z26",4315.7,4315.3,0.36474278544542355
2026-08-06 02:25:00.000000000,"GC\V26",4285,4284.5,0.4575585521646524
2026-08-06 02:25:00.000000000,"GC\Z26",4316.6,4316.2,0.36026817219471546
2026-08-06 02:24:00.000000000,"GC\Z26",4317.3,4317,0.38058727569334155
2026-08-06 02:23:00.000000000,"GC\V26",4284.8,4284.3,0.46749379652605366
2026-08-06 02:23:00.000000000,"GC\Z26",4316.4,4316,0.3674937965260171
2026-08-06 02:22:00.000000000,"GC\V26",4283.3,4282.8,0.4685575364668048
2026-08-06 02:22:00.000000000,"GC\Z26",4314.9,4314.5,0.36794019933550437
2026-08-06 02:21:00.000000000,"GC\V26",4284.2,4283.7,0.47130841121499
2026-08-06 02:21:00.000000000,"GC\U26",4269,4268.4,0.5737198067632773
2026-08-06 02:21:00.000000000,"GC\Z26",4315.8,4315.4,0.38013307984795597
2026-08-06 02:20:00.000000000,"GC\V26",4287.4,4286.9,0.4882970137207308
2026-08-06 02:20:00.000000000,"GC\Z26",4319,4318.5,0.39274061990213854
2026-08-06 02:19:00.000000000,"GC\Z26",4316.9,4316.5,0.3710270822687924
2026-08-06 02:18:00.000000000,"GC\V26",4283.5,4283,0.4370460048426249
2026-08-06 02:18:00.000000000,"GC\U26",4268.3,4267.7,0.5431159420289446
2026-08-06 02:18:00.000000000,"GC\Z26",4315.1,4314.7,0.34308062575207243
2026-08-06 02:17:00.000000000,"GC\Z26",4317.7,4317.2,0.420428751576346
2026-08-06 02:16:00.000000000,"GC\V26",4285.9,4285.3,0.5129478315524698
2026-08-06 02:16:00.000000000,"GC\Z26",4317.5,4317,0.41292941911304093
2026-08-06 02:15:00.000000000,"GC\V26",4288,4287.4,0.47302725968435216
2026-08-06 02:15:00.000000000,"GC\Z26",4319.6,4319.1,0.3792426367461413
2026-08-06 02:14:00.000000000,"GC\V26",4285.7,4285.5,0.46368366285116674
2026-08-06 02:14:00.000000000,"GC\U26",4270.3,4270.1,0.4564032697547746
2026-08-06 02:14:00.000000000,"GC\Z26",4317.3,4317.1,0.3704356846473155
2026-08-06 02:13:00.000000000,"GC\V26",4285.4,4284.8,0.48447778418927
2026-08-06 02:13:00.000000000,"GC\Z26",4317,4316.5,0.3917398945518218
2026-08-06 02:12:00.000000000,"GC\Z26",4319.4,4319.1,0.3576248313091155
2026-08-06 02:11:00.000000000,"GC\Z26",4320.6,4320.3,0.3090626939789361
2026-08-06 02:10:00.000000000,"GC\V26",4290.2,4289.8,0.42709551656920797
2026-08-06 02:09:00.000000000,"GC\V26",4292.7,4292.3,0.4778616352201196
2026-08-06 02:09:00.000000000,"GC\Z26",4324.4,4324.1,0.38028169014079266
2026-08-06 02:08:00.000000000,"GC\V26",4294.2,4293.7,0.47443609022555905
2026-08-06 02:08:00.000000000,"GC\Z26",4325.9,4325.5,0.37594936708856613
2026-08-06 02:07:00.000000000,"GC\V26",4294.1,4293.6,0.45752625437571276
2026-08-06 02:07:00.000000000,"GC\Z26",4325.8,4325.4,0.36184971098269364
2026-08-06 02:06:00.000000000,"GC\V26",4295.1,4294.6,0.4511843460350205
2026-08-06 02:06:00.000000000,"GC\Z26",4326.8,4326.4,0.351184346035037
2026-08-06 02:05:00.000000000,"GC\Z26",4326.4,4326,0.3279475982532846
2026-08-06 02:04:00.000000000,"GC\V26",4295.3,4295,0.44158767772509994
2026-08-06 02:04:00.000000000,"GC\Z26",4327,4326.8,0.34158767772509174
2026-08-06 02:03:00.000000000,"GC\V26",4295.5,4295.1,0.45497076023392785
2026-08-06 02:03:00.000000000,"GC\Z26",4327.2,4326.9,0.3547794117646557
2026-08-06 02:02:00.000000000,"GC\U26",4277.9,4277.4,0.5328200192492933
2026-08-06 02:02:00.000000000,"GC\Z26",4325,4324.7,0.3578135479543741
2026-08-06 02:01:00.000000000,"GC\V26",4293.1,4292.6,0.4463270777480003
2026-08-06 02:01:00.000000000,"GC\Z26",4324.8,4324.4,0.3468449197861081
2026-08-06 02:00:00.000000000,"GC\Z26",4326.1,4325.9,0.32170658682633996
2026-08-06 01:59:00.000000000,"GC\V26",4293.2,4292.7,0.45978593272174006
2026-08-06 01:59:00.000000000,"GC\Z26",4324.9,4324.5,0.3597859327217337
2026-08-06 01:58:00.000000000,"GC\V26",4293.8,4293.4,0.46238938053095197
2026-08-06 01:58:00.000000000,"GC\Z26",4325.5,4325.2,0.36238938053096514
2026-08-06 01:57:00.000000000,"GC\V26",4292.4,4292,0.49519704433494444
2026-08-06 01:57:00.000000000,"GC\Z26",4324.1,4323.8,0.39484029484026983
2026-08-06 01:56:00.000000000,"GC\Z26",4324.4,4323.9,0.3553169734150585
2026-08-06 01:55:00.000000000,"GC\V26",4294,4293.6,0.4432137285491468
2026-08-06 01:55:00.000000000,"GC\U26",4278.6,4278.1,0.5283783783783857
2026-08-06 01:55:00.000000000,"GC\Z26",4325.7,4325.4,0.34470404984422004
2026-08-06 01:54:00.000000000,"GC\V26",4294.4,4294,0.43466042154565765
2026-08-06 01:54:00.000000000,"GC\U26",4278.9,4278.5,0.5164473684210427
2026-08-06 01:54:00.000000000,"GC\Z26",4326.1,4325.8,0.33912543153047053
2026-08-06 01:53:00.000000000,"GC\V26",4294.4,4293.9,0.41126543209874505
